2021-03-10 19:07:59,306 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:07:59,306 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:08:14,790 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:08:14,791 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:08:14,791 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:08:30,245 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:08:30,245 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:08:30,245 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:08:45,731 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:08:45,731 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:08:45,732 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:09:01,193 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:09:01,194 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:09:01,195 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:09:16,743 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:09:16,743 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:09:16,743 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:09:32,229 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:09:32,229 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:09:32,230 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:09:47,712 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:09:47,712 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:09:47,712 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:10:03,197 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:10:03,198 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:10:03,198 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:10:18,729 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:10:18,730 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:10:18,731 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:10:34,291 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:10:34,292 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:10:34,293 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:10:49,807 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: status
2021-03-10 19:10:49,808 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:10:49,809 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
